date,years,log_price,fit,residual
2014-04-13,4.717317,2.620802,2.805666,-0.184864
2014-04-14,4.720055,2.648893,2.805529,-0.156636
2014-04-15,4.722793,2.690082,2.805381,-0.115299
2014-04-16,4.725530,2.713902,2.805221,-0.091319
2014-04-17,4.728268,2.704100,2.805050,-0.100949
2014-04-18,4.731006,2.689924,2.804867,-0.114942
2014-04-19,4.733744,2.694279,2.804672,-0.110393
2014-04-20,4.736482,2.703440,2.804466,-0.101026
2014-04-21,4.739220,2.700455,2.804248,-0.103793
2014-04-22,4.741958,2.695500,2.804019,-0.108519
2014-04-23,4.744695,2.690553,2.803779,-0.113226
2014-04-24,4.747433,2.690363,2.803527,-0.113164
2014-04-25,4.750171,2.667089,2.803264,-0.136176
2014-04-26,4.752909,2.663667,2.802990,-0.139323
2014-04-27,4.755647,2.655954,2.802705,-0.146750
2014-04-28,4.758385,2.641861,2.802408,-0.160547
2014-04-29,4.761123,2.646926,2.802100,-0.155173
2014-04-30,4.763860,2.648700,2.801781,-0.153080
2014-05-01,4.766598,2.658527,2.801451,-0.142924
2014-05-02,4.769336,2.654162,2.801110,-0.146948
2014-05-03,4.772074,2.644627,2.800757,-0.156131
2014-05-04,4.774812,2.638734,2.800394,-0.161660
2014-05-05,4.777550,2.636097,2.800020,-0.163923
2014-05-06,4.780287,2.632275,2.799635,-0.167361
2014-05-07,4.783025,2.641810,2.799240,-0.157429
2014-05-08,4.785763,2.646967,2.798833,-0.151866
2014-05-09,4.788501,2.650857,2.798416,-0.147558
2014-05-10,4.791239,2.654266,2.797987,-0.143722
2014-05-11,4.793977,2.646487,2.797549,-0.151062
2014-05-12,4.796715,2.642289,2.797099,-0.154811
2014-05-13,4.799452,2.641936,2.796639,-0.154703
2014-05-14,4.802190,2.646024,2.796168,-0.150145
2014-05-15,4.804928,2.649995,2.795687,-0.145693
2014-05-16,4.807666,2.650682,2.795196,-0.144514
2014-05-17,4.810404,2.651690,2.794694,-0.143004
2014-05-18,4.813142,2.649084,2.794181,-0.145097
2014-05-19,4.815880,2.647623,2.793658,-0.146035
2014-05-20,4.818617,2.668766,2.793125,-0.124359
2014-05-21,4.821355,2.690902,2.792582,-0.101680
2014-05-22,4.824093,2.706986,2.792028,-0.085042
2014-05-23,4.826831,2.721897,2.791464,-0.069567
2014-05-24,4.829569,2.714562,2.790890,-0.076328
2014-05-25,4.832307,2.746129,2.790306,-0.044176
2014-05-26,4.835044,2.763237,2.789711,-0.026474
2014-05-27,4.837782,2.758084,2.789107,-0.031023
2014-05-28,4.840520,2.758139,2.788493,-0.030354
2014-05-29,4.843258,2.755327,2.787869,-0.032541
2014-05-30,4.845996,2.777425,2.787235,-0.009810
2014-05-31,4.848734,2.793732,2.786591,0.007142
2014-06-01,4.851472,2.810302,2.785937,0.024365
2014-06-02,4.854209,2.805629,2.785274,0.020355
2014-06-03,4.856947,2.824628,2.784600,0.040028
2014-06-04,4.859685,2.809394,2.783917,0.025476
2014-06-05,4.862423,2.816489,2.783225,0.033264
2014-06-06,4.865161,2.818143,2.782523,0.035620
2014-06-07,4.867899,2.815093,2.781811,0.033282
2014-06-08,4.870637,2.817114,2.781090,0.036024
2014-06-09,4.873374,2.813449,2.780359,0.033090
2014-06-10,4.876112,2.814805,2.779619,0.035186
2014-06-11,4.878850,2.808177,2.778870,0.029307
2014-06-12,4.881588,2.792637,2.778111,0.014526
2014-06-13,4.884326,2.774439,2.777343,-0.002904
2014-06-14,4.887064,2.758952,2.776566,-0.017614
2014-06-15,4.889802,2.751953,2.775779,-0.023826
2014-06-16,4.892539,2.774356,2.774984,-0.000628
2014-06-17,4.895277,2.776096,2.774179,0.001916
2014-06-18,4.898015,2.784757,2.773366,0.011391
2014-06-19,4.900753,2.782871,2.772543,0.010328
2014-06-20,4.903491,2.773471,2.771711,0.001760
2014-06-21,4.906229,2.772436,2.770871,0.001565
2014-06-22,4.908966,2.780443,2.770021,0.010421
2014-06-23,4.911704,2.772441,2.769163,0.003278
2014-06-24,4.914442,2.770073,2.768296,0.001777
2014-06-25,4.917180,2.757391,2.767420,-0.010029
2014-06-26,4.919918,2.758110,2.766536,-0.008426
2014-06-27,4.922656,2.767788,2.765643,0.002145
2014-06-28,4.925394,2.777234,2.764741,0.012492
2014-06-29,4.928131,2.776052,2.763831,0.012221
2014-06-30,4.930869,2.795045,2.762912,0.032133
2014-07-01,4.933607,2.812448,2.761985,0.050463
2014-07-02,4.936345,2.811806,2.761050,0.050756
2014-07-03,4.939083,2.810673,2.760106,0.050567
2014-07-04,4.941821,2.804839,2.759154,0.045685
2014-07-05,4.944559,2.799638,2.758194,0.041445
2014-07-06,4.947296,2.803013,2.757225,0.045788
2014-07-07,4.950034,2.797644,2.756248,0.041396
2014-07-08,4.952772,2.793731,2.755264,0.038467
2014-07-09,4.955510,2.794369,2.754271,0.040099
2014-07-10,4.958248,2.790657,2.753270,0.037387
2014-07-11,4.960986,2.794208,2.752261,0.041947
2014-07-12,4.963723,2.800659,2.751244,0.049414
2014-07-13,4.966461,2.799261,2.750220,0.049041
2014-07-14,4.969199,2.794494,2.749187,0.045307
2014-07-15,4.971937,2.793599,2.748147,0.045452
2014-07-16,4.974675,2.792060,2.747099,0.044960
2014-07-17,4.977413,2.792528,2.746044,0.046484
2014-07-18,4.980151,2.795085,2.744981,0.050104
2014-07-19,4.982888,2.797380,2.743910,0.053470
2014-07-20,4.985626,2.795440,2.742832,0.052608
2014-07-21,4.988364,2.793852,2.741746,0.052106
2014-07-22,4.991102,2.792535,2.740653,0.051882
2014-07-23,4.993840,2.791923,2.739552,0.052371
2014-07-24,4.996578,2.784626,2.738445,0.046181
2014-07-25,4.999316,2.779069,2.737330,0.041740
2014-07-26,5.002053,2.774849,2.736207,0.038641
2014-07-27,5.004791,2.774680,2.735078,0.039602
2014-07-28,5.007529,2.766497,2.733941,0.032555
2014-07-29,5.010267,2.766226,2.732798,0.033428
2014-07-30,5.013005,2.759053,2.731647,0.027405
2014-07-31,5.015743,2.760247,2.730490,0.029757
2014-08-01,5.018480,2.769574,2.729325,0.040249
2014-08-02,5.021218,2.771664,2.728154,0.043510
2014-08-03,5.023956,2.767318,2.726976,0.040342
2014-08-04,5.026694,2.769783,2.725791,0.043992
2014-08-05,5.029432,2.766041,2.724599,0.041441
2014-08-06,5.032170,2.764562,2.723401,0.041161
2014-08-07,5.034908,2.766851,2.722196,0.044656
2014-08-08,5.037645,2.770857,2.720984,0.049873
2014-08-09,5.040383,2.768103,2.719767,0.048337
2014-08-10,5.043121,2.769649,2.718542,0.051107
2014-08-11,5.045859,2.765890,2.717311,0.048579
2014-08-12,5.048597,2.755627,2.716074,0.039552
2014-08-13,5.051335,2.742821,2.714831,0.027990
2014-08-14,5.054073,2.715799,2.713581,0.002218
2014-08-15,5.056810,2.707646,2.712325,-0.004679
2014-08-16,5.059548,2.704097,2.711063,-0.006966
2014-08-17,5.062286,2.704154,2.709795,-0.005641
2014-08-18,5.065024,2.680571,2.708521,-0.027950
2014-08-19,5.067762,2.682096,2.707241,-0.025145
2014-08-20,5.070500,2.694469,2.705955,-0.011485
2014-08-21,5.073238,2.717188,2.704663,0.012525
2014-08-22,5.075975,2.712903,2.703365,0.009538
2014-08-23,5.078713,2.704741,2.702062,0.002680
2014-08-24,5.081451,2.707688,2.700752,0.006936
2014-08-25,5.084189,2.702031,2.699437,0.002594
2014-08-26,5.086927,2.706524,2.698117,0.008407
2014-08-27,5.089665,2.713886,2.696791,0.017095
2014-08-28,5.092402,2.705303,2.695459,0.009844
2014-08-29,5.095140,2.708419,2.694122,0.014297
2014-08-30,5.097878,2.703933,2.692779,0.011153
2014-08-31,5.100616,2.692314,2.691432,0.000882
2014-09-01,5.103354,2.684060,2.690078,-0.006019
2014-09-02,5.106092,2.688287,2.688720,-0.000433
2014-09-03,5.108830,2.678281,2.687357,-0.009076
2014-09-04,5.111567,2.682119,2.685988,-0.003869
2014-09-05,5.114305,2.686188,2.684614,0.001574
2014-09-06,5.117043,2.691240,2.683235,0.008005
2014-09-07,5.119781,2.684865,2.681851,0.003013
2014-09-08,5.122519,2.676074,2.680463,-0.004388
2014-09-09,5.125257,2.671730,2.679069,-0.007339
2014-09-10,5.127995,2.680974,2.677670,0.003303
2014-09-11,5.130732,2.678408,2.676267,0.002141
2014-09-12,5.133470,2.675795,2.674859,0.000935
2014-09-13,5.136208,2.678239,2.673447,0.004792
2014-09-14,5.138946,2.681609,2.672029,0.009580
2014-09-15,5.141684,2.677053,2.670608,0.006445
2014-09-16,5.144422,2.675191,2.669181,0.006010
2014-09-17,5.147159,2.661446,2.667751,-0.006304
2014-09-18,5.149897,2.642562,2.666316,-0.023753
2014-09-19,5.152635,2.607920,2.664876,-0.056956
2014-09-20,5.155373,2.614567,2.663432,-0.048866
2014-09-21,5.158111,2.608440,2.661985,-0.053544
2014-09-22,5.160849,2.597676,2.660532,-0.062856
2014-09-23,5.163587,2.617001,2.659076,-0.042075
2014-09-24,5.166324,2.631558,2.657616,-0.026057
2014-09-25,5.169062,2.614520,2.656151,-0.041632
2014-09-26,5.171800,2.608714,2.654683,-0.045970
2014-09-27,5.174538,2.605204,2.653211,-0.048007
2014-09-28,5.177276,2.599656,2.651735,-0.052079
2014-09-29,5.180014,2.579999,2.650255,-0.070256
2014-09-30,5.182752,2.580857,2.648771,-0.067914
2014-10-01,5.185489,2.586697,2.647284,-0.060587
2014-10-02,5.188227,2.577836,2.645793,-0.067957
2014-10-03,5.190965,2.568580,2.644299,-0.075719
2014-10-04,5.193703,2.542154,2.642800,-0.100647
2014-10-05,5.196441,2.499398,2.641299,-0.141901
2014-10-06,5.199179,2.509458,2.639794,-0.130336
2014-10-07,5.201916,2.516981,2.638286,-0.121305
2014-10-08,5.204654,2.520925,2.636774,-0.115849
2014-10-09,5.207392,2.562533,2.635259,-0.072726
2014-10-10,5.210130,2.550093,2.633741,-0.083648
2014-10-11,5.212868,2.548302,2.632220,-0.083918
2014-10-12,5.215606,2.561022,2.630695,-0.069673
2014-10-13,5.218344,2.576099,2.629168,-0.053069
2014-10-14,5.221081,2.604443,2.627638,-0.023195
2014-10-15,5.223819,2.596306,2.626104,-0.029798
2014-10-16,5.226557,2.587685,2.624568,-0.036883
2014-10-17,5.229295,2.580051,2.623029,-0.042978
2014-10-18,5.232033,2.584056,2.621487,-0.037432
2014-10-19,5.234771,2.589831,2.619943,-0.030112
2014-10-20,5.237509,2.584017,2.618396,-0.034379
2014-10-21,5.240246,2.587802,2.616846,-0.029044
2014-10-22,5.242984,2.585200,2.615294,-0.030093
2014-10-23,5.245722,2.567294,2.613739,-0.046445
2014-10-24,5.248460,2.554691,2.612182,-0.057491
2014-10-25,5.251198,2.547825,2.610622,-0.062797
2014-10-26,5.253936,2.550777,2.609060,-0.058283
2014-10-27,5.256674,2.550673,2.607496,-0.056823
2014-10-28,5.259411,2.548447,2.605929,-0.057483
2014-10-29,5.262149,2.538968,2.604361,-0.065393
2014-10-30,5.264887,2.531258,2.602790,-0.071532
2014-10-31,5.267625,2.535533,2.601217,-0.065684
2014-11-01,5.270363,2.520078,2.599642,-0.079564
2014-11-02,5.273101,2.513071,2.598065,-0.084994
2014-11-03,5.275838,2.515407,2.596487,-0.081080
2014-11-04,5.278576,2.514534,2.594906,-0.080372
2014-11-05,5.281314,2.526745,2.593324,-0.066579
2014-11-06,5.284052,2.536351,2.591740,-0.055389
2014-11-07,5.286790,2.537680,2.590154,-0.052475
2014-11-08,5.289528,2.536340,2.588567,-0.052227
2014-11-09,5.292266,2.543362,2.586978,-0.043616
2014-11-10,5.295003,2.561810,2.585387,-0.023577
2014-11-11,5.297741,2.564777,2.583795,-0.019018
2014-11-12,5.300479,2.596346,2.582202,0.014144
2014-11-13,5.303217,2.627712,2.580607,0.047105
2014-11-14,5.305955,2.601989,2.579011,0.022977
2014-11-15,5.308693,2.588075,2.577414,0.010661
2014-11-16,5.311431,2.587831,2.575816,0.012015
2014-11-17,5.314168,2.599497,2.574216,0.025281
2014-11-18,5.316906,2.583220,2.572615,0.010605
2014-11-19,5.319644,2.579461,2.571014,0.008447
2014-11-20,5.322382,2.563512,2.569411,-0.005899
2014-11-21,5.325120,2.552079,2.567807,-0.015728
2014-11-22,5.327858,2.553111,2.566203,-0.013092
2014-11-23,5.330595,2.555163,2.564597,-0.009434
2014-11-24,5.333333,2.574722,2.562991,0.011731
2014-11-25,5.336071,2.583960,2.561384,0.022575
2014-11-26,5.338809,2.570627,2.559777,0.010850
2014-11-27,5.341547,2.570495,2.558169,0.012326
2014-11-28,5.344285,2.568622,2.556560,0.012062
2014-11-29,5.347023,2.578564,2.554951,0.023613
2014-11-30,5.349760,2.578708,2.553342,0.025366
2014-12-01,5.352498,2.571481,2.551732,0.019749
2014-12-02,5.355236,2.580276,2.550122,0.030154
2014-12-03,5.357974,2.578095,2.548511,0.029584
2014-12-04,5.360712,2.573512,2.546900,0.026612
2014-12-05,5.363450,2.571886,2.545289,0.026597
2014-12-06,5.366188,2.574531,2.543678,0.030853
2014-12-07,5.368925,2.573348,2.542067,0.031281
2014-12-08,5.371663,2.568138,2.540456,0.027682
2014-12-09,5.374401,2.548290,2.538845,0.009445
2014-12-10,5.377139,2.548941,2.537234,0.011707
2014-12-11,5.379877,2.547854,2.535623,0.012231
2014-12-12,5.382615,2.549938,2.534012,0.015926
2014-12-13,5.385352,2.544611,2.532402,0.012210
2014-12-14,5.388090,2.546096,2.530792,0.015305
2014-12-15,5.390828,2.542732,2.529182,0.013550
2014-12-16,5.393566,2.528583,2.527573,0.001010
2014-12-17,5.396304,2.512124,2.525964,-0.013840
2014-12-18,5.399042,2.504832,2.524355,-0.019524
2014-12-19,5.401780,2.499464,2.522747,-0.023284
2014-12-20,5.404517,2.512230,2.521140,-0.008910
2014-12-21,5.407255,2.511219,2.519534,-0.008315
2014-12-22,5.409993,2.514796,2.517928,-0.003132
2014-12-23,5.412731,2.522279,2.516323,0.005956
2014-12-24,5.415469,2.517713,2.514719,0.002994
2014-12-25,5.418207,2.504971,2.513115,-0.008144
2014-12-26,5.420945,2.509074,2.511513,-0.002439
2014-12-27,5.423682,2.504901,2.509912,-0.005011
2014-12-28,5.426420,2.501004,2.508311,-0.007307
2014-12-29,5.429158,2.500248,2.506712,-0.006464
2014-12-30,5.431896,2.496661,2.505114,-0.008453
2014-12-31,5.434634,2.497382,2.503517,-0.006135
2015-01-01,5.437372,2.500518,2.501921,-0.001403
2015-01-02,5.440110,2.499582,2.500327,-0.000745
2015-01-03,5.442847,2.482622,2.498734,-0.016112
2015-01-04,5.445585,2.441198,2.497142,-0.055945
2015-01-05,5.448323,2.436876,2.495552,-0.058676
2015-01-06,5.451061,2.442082,2.493964,-0.051881
2015-01-07,5.453799,2.460268,2.492376,-0.032108
2015-01-08,5.456537,2.465550,2.490791,-0.025241
2015-01-09,5.459274,2.460784,2.489207,-0.028423
2015-01-10,5.462012,2.450920,2.487625,-0.036705
2015-01-11,5.464750,2.439433,2.486045,-0.046611
2015-01-12,5.467488,2.432594,2.484466,-0.051872
2015-01-13,5.470226,2.387197,2.482889,-0.095692
2015-01-14,5.472964,2.295951,2.481315,-0.185363
2015-01-15,5.475702,2.315974,2.479742,-0.163767
2015-01-16,5.478439,2.326719,2.478171,-0.151452
2015-01-17,5.481177,2.304428,2.476602,-0.172174
2015-01-18,5.483915,2.317512,2.475036,-0.157523
2015-01-19,5.486653,2.327290,2.473471,-0.146181
2015-01-20,5.489391,2.325647,2.471909,-0.146262
2015-01-21,5.492129,2.335209,2.470349,-0.135140
2015-01-22,5.494867,2.363240,2.468791,-0.105552
2015-01-23,5.497604,2.362103,2.467236,-0.105133
2015-01-24,5.500342,2.377002,2.465683,-0.088681
2015-01-25,5.503080,2.397315,2.464133,-0.066817
2015-01-26,5.505818,2.448407,2.462585,-0.014178
2015-01-27,5.508556,2.417289,2.461039,-0.043751
2015-01-28,5.511294,2.405305,2.459497,-0.054192
2015-01-29,5.514031,2.369252,2.457957,-0.088705
2015-01-30,5.516769,2.368030,2.456419,-0.088389
2015-01-31,5.519507,2.361299,2.454885,-0.093586
2015-02-01,5.522245,2.345327,2.453353,-0.108026
2015-02-02,5.524983,2.357824,2.451824,-0.094000
2015-02-03,5.527721,2.376442,2.450298,-0.073857
2015-02-04,5.530459,2.358424,2.448775,-0.090351
2015-02-05,5.533196,2.346601,2.447255,-0.100654
2015-02-06,5.535934,2.342978,2.445738,-0.102760
2015-02-07,5.538672,2.352673,2.444224,-0.091552
2015-02-08,5.541410,2.353065,2.442714,-0.089649
2015-02-09,5.544148,2.344980,2.441206,-0.096226
2015-02-10,5.546886,2.340709,2.439702,-0.098993
2015-02-11,5.549624,2.343173,2.438201,-0.095028
2015-02-12,5.552361,2.343808,2.436703,-0.092896
2015-02-13,5.555099,2.365933,2.435209,-0.069277
2015-02-14,5.557837,2.389237,2.433719,-0.044481
2015-02-15,5.560575,2.396445,2.432231,-0.035786
2015-02-16,5.563313,2.372930,2.430748,-0.057818
2015-02-17,5.566051,2.378971,2.429267,-0.050297
2015-02-18,5.568789,2.379810,2.427791,-0.047981
2015-02-19,5.571526,2.378688,2.426318,-0.047630
2015-02-20,5.574264,2.386334,2.424849,-0.038515
2015-02-21,5.577002,2.387051,2.423384,-0.036332
2015-02-22,5.579740,2.383058,2.421922,-0.038864
2015-02-23,5.582478,2.374616,2.420465,-0.045849
2015-02-24,5.585216,2.378077,2.419011,-0.040934
2015-02-25,5.587953,2.377476,2.417561,-0.040085
2015-02-26,5.590691,2.375087,2.416115,-0.041028
2015-02-27,5.593429,2.396740,2.414674,-0.017934
2015-02-28,5.596167,2.401736,2.413236,-0.011500
2015-03-01,5.598905,2.401296,2.411803,-0.010506
2015-03-02,5.601643,2.419428,2.410373,0.009054
2015-03-03,5.604381,2.439185,2.408948,0.030236
2015-03-04,5.607118,2.446291,2.407528,0.038764
2015-03-05,5.609856,2.434955,2.406111,0.028844
2015-03-06,5.612594,2.435967,2.404699,0.031268
2015-03-07,5.615332,2.437084,2.403292,0.033793
2015-03-08,5.618070,2.440254,2.401888,0.038366
2015-03-09,5.620808,2.449794,2.400490,0.049304
2015-03-10,5.623546,2.465567,2.399096,0.066471
2015-03-11,5.626283,2.468112,2.397706,0.070405
2015-03-12,5.629021,2.469581,2.396321,0.073259
2015-03-13,5.631759,2.465338,2.394941,0.070397
2015-03-14,5.634497,2.459068,2.393566,0.065502
2015-03-15,5.637235,2.456194,2.392195,0.063999
2015-03-16,5.639973,2.465239,2.390829,0.074409
2015-03-17,5.642710,2.461979,2.389468,0.072511
2015-03-18,5.645448,2.438931,2.388112,0.050819
2015-03-19,5.648186,2.414503,2.386761,0.027741
2015-03-20,5.650924,2.419420,2.385415,0.034005
2015-03-21,5.653662,2.416530,2.384074,0.032456
2015-03-22,5.656400,2.419548,2.382738,0.036810
2015-03-23,5.659138,2.428098,2.381407,0.046691
2015-03-24,5.661875,2.410038,2.380082,0.029957
2015-03-25,5.664613,2.391341,2.378761,0.012580
2015-03-26,5.667351,2.399037,2.377446,0.021591
2015-03-27,5.670089,2.395364,2.376136,0.019228
2015-03-28,5.672827,2.401098,2.374831,0.026266
2015-03-29,5.675565,2.391571,2.373532,0.018039
2015-03-30,5.678303,2.392283,2.372239,0.020045
2015-03-31,5.681040,2.391452,2.370950,0.020502
2015-04-01,5.683778,2.387537,2.369667,0.017870
2015-04-02,5.686516,2.394325,2.368390,0.025935
2015-04-03,5.689254,2.402516,2.367119,0.035397
2015-04-04,5.691992,2.403113,2.365853,0.037260
2015-04-05,5.694730,2.408120,2.364592,0.043527
2015-04-06,5.697467,2.408835,2.363338,0.045498
2015-04-07,5.700205,2.403417,2.362089,0.041328
2015-04-08,5.702943,2.396442,2.360846,0.035597
2015-04-09,5.705681,2.389920,2.359608,0.030312
2015-04-10,5.708419,2.380030,2.358377,0.021653
2015-04-11,5.711157,2.376505,2.357152,0.019353
2015-04-12,5.713895,2.375829,2.355932,0.019897
2015-04-13,5.716632,2.366857,2.354719,0.012138
2015-04-14,5.719370,2.347349,2.353511,-0.006163
2015-04-15,5.722108,2.348433,2.352310,-0.003876
2015-04-16,5.724846,2.358132,2.351115,0.007017
2015-04-17,5.727584,2.353182,2.349926,0.003257
2015-04-18,5.730322,2.350355,2.348743,0.001612
2015-04-19,5.733060,2.352831,2.347566,0.005265
2015-04-20,5.735797,2.352534,2.346396,0.006139
2015-04-21,5.738535,2.355822,2.345232,0.010591
2015-04-22,5.741273,2.371273,2.344074,0.027199
2015-04-23,5.744011,2.370210,2.342922,0.027287
2015-04-24,5.746749,2.366602,2.341778,0.024824
2015-04-25,5.749487,2.360554,2.340639,0.019915
2015-04-26,5.752225,2.344876,2.339507,0.005369
2015-04-27,5.754962,2.348147,2.338382,0.009765
2015-04-28,5.757700,2.353998,2.337263,0.016735
2015-04-29,5.760438,2.353893,2.336151,0.017742
2015-04-30,5.763176,2.366095,2.335045,0.031049
2015-05-01,5.765914,2.372450,2.333946,0.038503
2015-05-02,5.768652,2.370954,2.332854,0.038099
2015-05-03,5.771389,2.379122,2.331769,0.047353
2015-05-04,5.774127,2.379530,2.330690,0.048839
2015-05-05,5.776865,2.371694,2.329619,0.042075
2015-05-06,5.779603,2.371481,2.328554,0.042927
2015-05-07,5.782341,2.367040,2.327496,0.039544
2015-05-08,5.785079,2.378638,2.326445,0.052193
2015-05-09,5.787817,2.384147,2.325401,0.058746
2015-05-10,5.790554,2.382295,2.324364,0.057931
2015-05-11,5.793292,2.383073,2.323334,0.059738
2015-05-12,5.796030,2.383374,2.322311,0.061063
2015-05-13,5.798768,2.384369,2.321296,0.063073
2015-05-14,5.801506,2.375905,2.320287,0.055617
2015-05-15,5.804244,2.377035,2.319286,0.057749
2015-05-16,5.806982,2.375505,2.318292,0.057213
2015-05-17,5.809719,2.374723,2.317305,0.057418
2015-05-18,5.812457,2.373399,2.316325,0.057074
2015-05-19,5.815195,2.368781,2.315353,0.053428
2015-05-20,5.817933,2.369142,2.314388,0.054754
2015-05-21,5.820671,2.371724,2.313431,0.058294
2015-05-22,5.823409,2.375237,2.312480,0.062756
2015-05-23,5.826146,2.379537,2.311538,0.067999
2015-05-24,5.828884,2.379179,2.310603,0.068576
2015-05-25,5.831622,2.377115,2.309675,0.067440
2015-05-26,5.834360,2.375153,2.308755,0.066398
2015-05-27,5.837098,2.375276,2.307843,0.067433
2015-05-28,5.839836,2.375025,2.306938,0.068087
2015-05-29,5.842574,2.374057,2.306041,0.068016
2015-05-30,5.845311,2.369794,2.305152,0.064643
2015-05-31,5.848049,2.367317,2.304270,0.063047
2015-06-01,5.850787,2.357767,2.303396,0.054371
2015-06-02,5.853525,2.353209,2.302530,0.050680
2015-06-03,5.856263,2.355513,2.301671,0.053841
2015-06-04,5.859001,2.355183,2.300821,0.054362
2015-06-05,5.861739,2.352855,2.299978,0.052877
2015-06-06,5.864476,2.352776,2.299144,0.053633
2015-06-07,5.867214,2.352024,2.298317,0.053707
2015-06-08,5.869952,2.355695,2.297498,0.058196
2015-06-09,5.872690,2.361476,2.296687,0.064788
2015-06-10,5.875428,2.360301,2.295885,0.064417
2015-06-11,5.878166,2.361602,2.295090,0.066512
2015-06-12,5.880903,2.362187,2.294303,0.067883
2015-06-13,5.883641,2.362953,2.293525,0.069428
2015-06-14,5.886379,2.366943,2.292755,0.074189
2015-06-15,5.889117,2.370636,2.291993,0.078643
2015-06-16,5.891855,2.383356,2.291239,0.092117
2015-06-17,5.894593,2.398441,2.290493,0.107948
2015-06-18,5.897331,2.395399,2.289755,0.105644
2015-06-19,5.900068,2.394024,2.289026,0.104997
2015-06-20,5.902806,2.387603,2.288306,0.099297
2015-06-21,5.905544,2.387243,2.287593,0.099650
2015-06-22,5.908282,2.390041,2.286889,0.103152
2015-06-23,5.911020,2.388949,2.286193,0.102755
2015-06-24,5.913758,2.384704,2.285506,0.099198
2015-06-25,5.916496,2.383841,2.284827,0.099014
2015-06-26,5.919233,2.384514,2.284157,0.100357
2015-06-27,5.921971,2.390378,2.283495,0.106883
2015-06-28,5.924709,2.395747,2.282842,0.112905
2015-06-29,5.927447,2.402443,2.282197,0.120246
2015-06-30,5.930185,2.419211,2.281561,0.137649
2015-07-01,5.932923,2.413808,2.280934,0.132874
2015-07-02,5.935661,2.409512,2.280315,0.129197
2015-07-03,5.938398,2.407026,2.279705,0.127321
2015-07-04,5.941136,2.408840,2.279103,0.129737
2015-07-05,5.943874,2.420409,2.278511,0.141898
2015-07-06,5.946612,2.432506,2.277927,0.154579
2015-07-07,5.949350,2.427164,2.277351,0.149812
2015-07-08,5.952088,2.428632,2.276785,0.151847
2015-07-09,5.954825,2.430757,2.276227,0.154530
2015-07-10,5.957563,2.449462,2.275678,0.173784
2015-07-11,5.960301,2.464386,2.275139,0.189248
2015-07-12,5.963039,2.482938,2.274607,0.208330
2015-07-13,5.965777,2.470046,2.274085,0.195960
2015-07-14,5.968515,2.465030,2.273572,0.191458
2015-07-15,5.971253,2.462994,2.273068,0.189926
2015-07-16,5.973990,2.450726,2.272573,0.178153
2015-07-17,5.976728,2.443808,2.272086,0.171721
2015-07-18,5.979466,2.444168,2.271609,0.172559
2015-07-19,5.982204,2.440781,2.271141,0.169640
2015-07-20,5.984942,2.442048,2.270682,0.171366
2015-07-21,5.987680,2.444996,2.270232,0.174764
2015-07-22,5.990418,2.441728,2.269791,0.171937
2015-07-23,5.993155,2.442429,2.269359,0.173070
2015-07-24,5.995893,2.452116,2.268937,0.183179
2015-07-25,5.998631,2.460381,2.268523,0.191857
2015-07-26,6.001369,2.463623,2.268119,0.195504
2015-07-27,6.004107,2.465445,2.267724,0.197721
2015-07-28,6.006845,2.468638,2.267338,0.201300
2015-07-29,6.009582,2.463374,2.266962,0.196412
2015-07-30,6.012320,2.459058,2.266595,0.192464
2015-07-31,6.015058,2.455567,2.266237,0.189330
2015-08-01,6.017796,2.450033,2.265888,0.184145
2015-08-02,6.020534,2.448167,2.265549,0.182618
2015-08-03,6.023272,2.452226,2.265219,0.187007
2015-08-04,6.026010,2.453900,2.264899,0.189001
2015-08-05,6.028747,2.452212,2.264588,0.187624
2015-08-06,6.031485,2.447654,2.264286,0.183369
2015-08-07,6.034223,2.445771,2.263994,0.181778
2015-08-08,6.036961,2.436999,2.263711,0.173288
2015-08-09,6.039699,2.421865,2.263437,0.158428
2015-08-10,6.042437,2.423611,2.263174,0.160438
2015-08-11,6.045175,2.426397,2.262919,0.163477
2015-08-12,6.047912,2.428903,2.262674,0.166229
2015-08-13,6.050650,2.423478,2.262439,0.161039
2015-08-14,6.053388,2.424364,2.262213,0.162151
2015-08-15,6.056126,2.424645,2.261997,0.162647
2015-08-16,6.058864,2.415144,2.261791,0.153353
2015-08-17,6.061602,2.413118,2.261594,0.151524
2015-08-18,6.064339,2.406105,2.261406,0.144699
2015-08-19,6.067077,2.366717,2.261229,0.105488
2015-08-20,6.069815,2.368562,2.261061,0.107502
2015-08-21,6.072553,2.369551,2.260902,0.108649
2015-08-22,6.075291,2.362791,2.260753,0.102038
2015-08-23,6.078029,2.361660,2.260614,0.101046
2015-08-24,6.080767,2.343674,2.260485,0.083189
2015-08-25,6.083504,2.335893,2.260366,0.075527
2015-08-26,6.086242,2.355471,2.260256,0.095216
2015-08-27,6.088980,2.355446,2.260156,0.095290
2015-08-28,6.091718,2.359174,2.260065,0.099109
2015-08-29,6.094456,2.363017,2.259985,0.103032
2015-08-30,6.097194,2.360110,2.259914,0.100196
2015-08-31,6.099932,2.360776,2.259853,0.100923
2015-09-01,6.102669,2.360457,2.259802,0.100655
2015-09-02,6.105407,2.359966,2.259761,0.100205
2015-09-03,6.108145,2.358557,2.259730,0.098827
2015-09-04,6.110883,2.361672,2.259708,0.101964
