t0_date,weighting,n_fit,n_holdout,beta_ols,beta_qr,alpha_ols,r2_fit,r2_holdout,sigma_fit,sigma_holdout
2011-02-28,log_density,1031,5155,4.2020608226572165,3.8774495699217737,-0.2687440668790231,0.9810297890013804,0.9393226646247276,0.07809987628798902,0.28405870459486615
2011-02-28,unweighted,5155,0,,,,,,,
2011-02-28,1_over_t,5155,0,,,,,,,
2011-03-07,log_density,1030,5148,4.195771633831924,3.863521398970718,-0.25793219550897106,0.9808730923281849,0.9387430479491503,0.07719475301869627,0.2843818798406916
2011-03-07,unweighted,5148,0,,,,,,,
2011-03-07,1_over_t,5148,0,,,,,,,
2011-03-14,log_density,1029,5141,4.184403692755453,3.8495263983763683,-0.24280806043526582,0.9807160612664975,0.9381487710135905,0.07719568190801965,0.28471986677854366
2011-03-14,unweighted,5141,0,,,,,,,
2011-03-14,1_over_t,5141,0,,,,,,,
2011-03-21,log_density,1027,5134,4.178466231062686,3.8356644706235,-0.2321759664987013,0.9804882208420976,0.9375549823510372,0.07682218132318804,0.28504989493358096
2011-03-21,unweighted,5134,0,,,,,,,
2011-03-21,1_over_t,5134,0,,,,,,,
2011-03-28,log_density,1026,5127,4.170165834618331,3.8210386166010264,-0.21959699551428002,0.9804933051944408,0.9368962182325018,0.07625607414608668,0.28546339540011695
2011-03-28,unweighted,5127,0,,,,,,,
2011-03-28,1_over_t,5127,0,,,,,,,
2011-04-04,log_density,1024,5120,4.163187495472307,3.8063750925755455,-0.20837050293025783,0.9806701218889784,0.9362228457469268,0.07461582372322537,0.285889750430571
2011-04-04,unweighted,5120,0,,,,,,,
2011-04-04,1_over_t,5120,0,,,,,,,
2011-04-11,log_density,1023,5113,4.159547404703304,3.791515676063898,-0.200757310217071,0.9807152435939475,0.9355244390100488,0.0739027651114651,0.2863410468479562
2011-04-11,unweighted,5113,0,,,,,,,
2011-04-11,1_over_t,5113,0,,,,,,,
2011-04-18,log_density,1022,5106,4.154110422739137,3.7765304940488984,-0.19088566078258395,0.9814270050307382,0.9348047897896558,0.07101842970297366,0.28681214636727675
2011-04-18,unweighted,5106,0,,,,,,,
2011-04-18,1_over_t,5106,0,,,,,,,
2011-04-25,log_density,1020,5099,4.143212313691947,3.7616522112015396,-0.1763092063592353,0.9817483588107058,0.9340786853086483,0.06969858600324429,0.28728510540224156
2011-04-25,unweighted,5099,0,,,,,,,
2011-04-25,1_over_t,5099,0,,,,,,,
2011-05-02,log_density,1019,5092,4.132847237095717,3.7464086756924972,-0.16222377190960913,0.9819135791898216,0.9333159926917923,0.06902931642950084,0.2877933280463727
2011-05-02,unweighted,5092,0,,,,,,,
2011-05-02,1_over_t,5092,0,,,,,,,
2011-05-09,log_density,1017,5085,4.121972500814806,3.731032332001595,-0.14778740688016967,0.9815944147568023,0.9325304129540832,0.0691992346590675,0.2883208987626517
2011-05-09,unweighted,5085,0,,,,,,,
2011-05-09,1_over_t,5085,0,,,,,,,
2011-05-16,log_density,1016,5078,4.110385408775528,3.7153327183125677,-0.1328613937978247,0.9814849835932581,0.9317106159587021,0.06931268830006511,0.28887740892816444
2011-05-16,unweighted,5078,0,,,,,,,
2011-05-16,1_over_t,5078,0,,,,,,,
2011-05-23,log_density,1015,5071,4.0993665687157375,3.6995112474607863,-0.11819157675586212,0.9813726299835239,0.930867361321231,0.06943074470100295,0.28945210466341553
2011-05-23,unweighted,5071,0,,,,,,,
2011-05-23,1_over_t,5071,0,,,,,,,
2011-05-30,log_density,1013,5064,4.087688390054282,3.6835249228471643,-0.10337427578633651,0.9811169645412857,0.9299979509289157,0.06958698120511848,0.29004627079893525
2011-05-30,unweighted,5064,0,,,,,,,
2011-05-30,1_over_t,5064,0,,,,,,,
2011-06-06,log_density,1012,5057,4.077088914961038,3.6674243955124153,-0.08917489821698155,0.9810397923870842,0.9291044163731554,0.06969226542108706,0.29065786856965464
2011-06-06,unweighted,5057,0,,,,,,,
2011-06-06,1_over_t,5057,0,,,,,,,
2011-06-13,log_density,1010,5050,4.065554065485394,3.651480973503751,-0.07416759104464887,0.9806889817706815,0.9282006184806421,0.0698765137936709,0.29127689756655545
2011-06-13,unweighted,5050,0,,,,,,,
2011-06-13,1_over_t,5050,0,,,,,,,
2011-06-20,log_density,1009,5043,4.053399369901953,3.6359729432089707,-0.05842558183331903,0.9806147958746809,0.9273030116510507,0.06997244185511861,0.29189003641590744
2011-06-20,unweighted,5043,0,,,,,,,
2011-06-20,1_over_t,5043,0,,,,,,,
2011-06-27,log_density,1008,5036,4.039470403819649,3.6205786661899144,-0.04142678336468464,0.9800947019341781,0.926394402258989,0.0704218228840917,0.29250956637022185
2011-06-27,unweighted,5036,0,,,,,,,
2011-06-27,1_over_t,5036,0,,,,,,,
2011-07-04,log_density,1006,5029,4.025953376378325,3.6050878096020322,-0.025086779573740614,0.9793849599017045,0.9254615088293273,0.07091806056156914,0.29314645952925134
2011-07-04,unweighted,5029,0,,,,,,,
2011-07-04,1_over_t,5029,0,,,,,,,
2011-07-11,log_density,1005,5022,4.010346502118622,3.5895056931564038,-0.006094347263854161,0.978471933646379,0.9245042780596517,0.07168782114962553,0.29380000234917913
2011-07-11,unweighted,5022,0,,,,,,,
2011-07-11,1_over_t,5022,0,,,,,,,
2011-07-18,log_density,1003,5015,3.9939621101104734,3.574469754876202,0.01201432178258699,0.9776486896434136,0.9235618724854667,0.07200931491411873,0.2944398102998911
2011-07-18,unweighted,5015,0,,,,,,,
2011-07-18,1_over_t,5015,0,,,,,,,
2011-07-25,log_density,1002,5008,3.981547879009156,3.5600257441601646,0.027361079341361005,0.9768624655739889,0.9226422422313354,0.07240184286895575,0.2950552976351252
2011-07-25,unweighted,5008,0,,,,,,,
2011-07-25,1_over_t,5008,0,,,,,,,
2011-08-01,log_density,1001,5001,3.9679276141830826,3.5454688200793263,0.043580680889036216,0.9764055624941185,0.9216968887449954,0.07260273148472543,0.29568952683464084
2011-08-01,unweighted,5001,0,,,,,,,
2011-08-01,1_over_t,5001,0,,,,,,,
2011-08-08,log_density,999,4994,3.955942954546586,3.5317587180348,0.05877594176032375,0.9758937586776203,0.9207993372641737,0.07280660125385625,0.29627244268806774
2011-08-08,unweighted,4994,0,,,,,,,
2011-08-08,1_over_t,4994,0,,,,,,,
2011-08-15,log_density,998,4987,3.9431661055608345,3.518453953737141,0.07434911941837186,0.9752920340155546,0.9199199595312947,0.07309101233048192,0.29683048417052227
2011-08-15,unweighted,4987,0,,,,,,,
2011-08-15,1_over_t,4987,0,,,,,,,
2011-08-22,log_density,996,4980,3.931732394500557,3.504994243095399,0.08925879763098976,0.9747355909998917,0.9190174814258124,0.07330297355382032,0.2974003240484959
2011-08-22,unweighted,4980,0,,,,,,,
2011-08-22,1_over_t,4980,0,,,,,,,
2011-08-29,log_density,995,4973,3.919727185280479,3.4908033979444224,0.10441667076307226,0.9744006600301827,0.9180343853807511,0.07347832437282807,0.2980455831764371
2011-08-29,unweighted,4973,0,,,,,,,
2011-08-29,1_over_t,4973,0,,,,,,,
2011-09-05,log_density,994,4966,3.909347248067405,3.476347032807901,0.11822573833346439,0.9740360264170999,0.917013201251969,0.07367706300352317,0.29871772355494697
2011-09-05,unweighted,4966,0,,,,,,,
2011-09-05,1_over_t,4966,0,,,,,,,
2011-09-12,log_density,992,4959,3.897615787358376,3.462021601961723,0.133428010312997,0.9734257826901115,0.9159822145341756,0.07389483495553356,0.29939388987500953
2011-09-12,unweighted,4959,0,,,,,,,
2011-09-12,1_over_t,4959,0,,,,,,,
2011-09-19,log_density,991,4952,3.8844794695709908,3.4478519601795417,0.14958543357165865,0.9730687807069317,0.9149438882546864,0.07406385799556106,0.3000715327082157
2011-09-19,unweighted,4952,0,,,,,,,
2011-09-19,1_over_t,4952,0,,,,,,,
2011-09-26,log_density,989,4945,3.871614447864687,3.4338065020294684,0.1655754672555645,0.9724179337611951,0.9138963669241944,0.074276597384254,0.30075163818080725
2011-09-26,unweighted,4945,0,,,,,,,
2011-09-26,1_over_t,4945,0,,,,,,,
2011-10-03,log_density,988,4938,3.858944751329247,3.419607711059636,0.18091704418978338,0.971534090647628,0.9128170987847238,0.07455839144236594,0.30145252496091884
2011-10-03,unweighted,4938,0,,,,,,,
2011-10-03,1_over_t,4938,0,,,,,,,
2011-10-10,log_density,987,4931,3.847269949727462,3.4052393535696117,0.19567668685223794,0.9708544878153391,0.9117051356361103,0.07480472594940375,0.3021729928796825
2011-10-10,unweighted,4931,0,,,,,,,
2011-10-10,1_over_t,4931,0,,,,,,,
2011-10-17,log_density,985,4924,3.8367349377050175,3.390465248352375,0.20952232787770697,0.9695232618317872,0.9105411277188882,0.07515640761610426,0.3029263113813113
2011-10-17,unweighted,4924,0,,,,,,,
2011-10-17,1_over_t,4924,0,,,,,,,
2011-10-24,log_density,984,4917,3.8369657306197382,3.37537868639345,0.2170948664071659,0.9683396037041876,0.909332156591634,0.07559473261030285,0.3037047682838322
2011-10-24,unweighted,4917,0,,,,,,,
2011-10-24,1_over_t,4917,0,,,,,,,
2011-10-31,log_density,982,4910,3.8425597263321976,3.3595011714983767,0.22181402165631425,0.966903524889735,0.9080487080950262,0.07614113614186047,0.30451628138147896
2011-10-31,unweighted,4910,0,,,,,,,
2011-10-31,1_over_t,4910,0,,,,,,,
2011-11-07,log_density,981,4903,3.83556068399227,3.3434422449026426,0.23404066549889535,0.9662713253219058,0.9067269417616723,0.07644648010172521,0.30534608577161737
2011-11-07,unweighted,4903,0,,,,,,,
2011-11-07,1_over_t,4903,0,,,,,,,
2011-11-14,log_density,980,4896,3.8272803248498235,3.3272170104605854,0.24656311394707586,0.9651331247143795,0.9053670641543834,0.07684696538135102,0.3061932408232426
2011-11-14,unweighted,4896,0,,,,,,,
2011-11-14,1_over_t,4896,0,,,,,,,
2011-11-21,log_density,978,4889,3.8288394196387685,3.311073183466206,0.253102134227305,0.9638140270970817,0.9039820791542572,0.07737709843867473,0.30705581369581775
2011-11-21,unweighted,4889,0,,,,,,,
2011-11-21,1_over_t,4889,0,,,,,,,
2011-11-28,log_density,977,4882,3.819431734619883,3.2950903748520557,0.26657095396168984,0.9627408812804483,0.9025763447824516,0.07769547872327046,0.30793296665489184
2011-11-28,unweighted,4882,0,,,,,,,
2011-11-28,1_over_t,4882,0,,,,,,,
2011-12-05,log_density,975,4875,3.807107654311835,3.279058427210995,0.28189122997349614,0.9615470640607698,0.9011371887954929,0.0779616897622575,0.30882665289937905
2011-12-05,unweighted,4875,0,,,,,,,
2011-12-05,1_over_t,4875,0,,,,,,,
2011-12-12,log_density,974,4868,3.7930441257924628,3.263228010184448,0.29847374994947984,0.9608565175060819,0.8996790736639584,0.07816223270472913,0.3097345262666985
2011-12-12,unweighted,4868,0,,,,,,,
2011-12-12,1_over_t,4868,0,,,,,,,
2011-12-19,log_density,973,4861,3.782035656411068,3.247220436010502,0.3128018711704925,0.9596561437729387,0.8981786286918101,0.07846400830533376,0.3106600677405916
2011-12-19,unweighted,4861,0,,,,,,,
2011-12-19,1_over_t,4861,0,,,,,,,
2011-12-26,log_density,971,4854,3.7675406390384296,3.2309110803671626,0.3295854076472864,0.9587897271896134,0.8966273612616921,0.07866142724235597,0.31160350325788644
2011-12-26,unweighted,4854,0,,,,,,,
2011-12-26,1_over_t,4854,0,,,,,,,
2012-01-02,log_density,970,4847,3.7530199871769128,3.214379020316945,0.34647412079484496,0.9580290921018731,0.8950288162719909,0.07886298760255356,0.3125638678616989
2012-01-02,unweighted,4847,0,,,,,,,
2012-01-02,1_over_t,4847,0,,,,,,,
2012-01-09,log_density,968,4840,3.7376662343988016,3.1976064737498993,0.36378787394007617,0.957544718026456,0.8933810182007612,0.07903031845453704,0.31354029288438967
2012-01-09,unweighted,4840,0,,,,,,,
2012-01-09,1_over_t,4840,0,,,,,,,
2012-01-16,log_density,967,4833,3.7224733612146963,3.1809189800514246,0.38099258368665545,0.9572102014837875,0.8916996167495086,0.0791968556914727,0.3145369737705465
2012-01-16,unweighted,4833,0,,,,,,,
2012-01-16,1_over_t,4833,0,,,,,,,
2012-01-23,log_density,966,4826,3.7075503962858107,3.1646895171714235,0.3980318038769681,0.9568716706534752,0.8900060493180318,0.07937087084756195,0.3155556979822952
2012-01-23,unweighted,4826,0,,,,,,,
2012-01-23,1_over_t,4826,0,,,,,,,
2012-01-30,log_density,964,4819,3.691230073309626,3.1490613224895303,0.4157839538992931,0.9562267139666782,0.8883135527241899,0.07954879475752653,0.3165909327285236
2012-01-30,unweighted,4819,0,,,,,,,
2012-01-30,1_over_t,4819,0,,,,,,,
2012-02-06,log_density,963,4812,3.6721028055933544,3.1340097549406245,0.43497543924085136,0.9559830364480562,0.8866265293284822,0.07961922052587461,0.31763538889011284
2012-02-06,unweighted,4812,0,,,,,,,
2012-02-06,1_over_t,4812,0,,,,,,,
2012-02-13,log_density,961,4805,3.656915509198484,3.1195235619575667,0.45207334024577506,0.9552817711064745,0.8849507966591682,0.0798290866654122,0.3186810703197074
2012-02-13,unweighted,4805,0,,,,,,,
2012-02-13,1_over_t,4805,0,,,,,,,
2012-02-20,log_density,960,4798,3.641529649857972,3.105839725703664,0.4692503805747492,0.9549147921326472,0.8833146208686081,0.08000217176658696,0.31971096261232085
2012-02-20,unweighted,4798,0,,,,,,,
2012-02-20,1_over_t,4798,0,,,,,,,
2012-02-27,log_density,959,4791,3.607934469812747,3.0926750645129273,0.4957908355291636,0.9550695810330554,0.881699437473149,0.07971307790118104,0.32072828964709926
2012-02-27,unweighted,4791,0,,,,,,,
2012-02-27,1_over_t,4791,0,,,,,,,
2012-03-05,log_density,957,4784,3.5897348833181866,3.0801865995623334,0.5143164826034266,0.9545891040019459,0.8801295490849752,0.07982619375003697,0.32171489932945
2012-03-05,unweighted,4784,0,,,,,,,
2012-03-05,1_over_t,4784,0,,,,,,,
2012-03-12,log_density,956,4777,3.5758242561067703,3.0692891908054833,0.5306139762444957,0.954175187695723,0.8787349056743082,0.08003366453661664,0.32257397757578876
2012-03-12,unweighted,4777,0,,,,,,,
2012-03-12,1_over_t,4777,0,,,,,,,
2012-03-19,log_density,954,4770,3.5598745729782024,3.0586257844581777,0.5479301185885603,0.9534311282873542,0.8773501155452271,0.08023233346217859,0.3234199644181404
2012-03-19,unweighted,4770,0,,,,,,,
2012-03-19,1_over_t,4770,0,,,,,,,
2012-03-26,log_density,953,4763,3.536558385214846,3.050136224942245,0.5689401736766229,0.9535136940873092,0.8762901774280974,0.0801428351183828,0.3239896988050694
2012-03-26,unweighted,4763,0,,,,,,,
2012-03-26,1_over_t,4763,0,,,,,,,
2012-04-02,log_density,952,4756,3.51465089303602,3.043456337686228,0.5898802161982246,0.9531057482107244,0.8755553744125985,0.08020399027375313,0.32425546080723616
2012-04-02,unweighted,4756,0,,,,,,,
2012-04-02,1_over_t,4756,0,,,,,,,
2012-04-09,log_density,950,4749,3.4947295792743773,3.0397880982801673,0.6090610987927079,0.9532470614030932,0.875486811310157,0.07992713938020736,0.32384701693712203
2012-04-09,unweighted,4749,0,,,,,,,
2012-04-09,1_over_t,4749,0,,,,,,,
2012-04-16,log_density,949,4742,3.4734028884071506,3.033784697326399,0.6292987194553632,0.9529687937248548,0.8749205840110731,0.0799859087281911,0.3239265001716064
2012-04-16,unweighted,4742,0,,,,,,,
2012-04-16,1_over_t,4742,0,,,,,,,
2012-04-23,log_density,947,4735,3.4654758276399207,3.027929701589424,0.6410624496276967,0.9539999657771298,0.8743465994213955,0.0793283050887997,0.32402853457650277
2012-04-23,unweighted,4735,0,,,,,,,
2012-04-23,1_over_t,4735,0,,,,,,,
2012-04-30,log_density,946,4728,3.448187754666151,3.0234379676749796,0.6588324662495211,0.9542204282647774,0.8740653135154355,0.07915324039867709,0.32384160329140727
2012-04-30,unweighted,4728,0,,,,,,,
2012-04-30,1_over_t,4728,0,,,,,,,
2012-05-07,log_density,945,4721,3.4418594655150514,3.0173838422570713,0.6691334681176073,0.9542228882456877,0.873436675821269,0.07915031619677262,0.3239947274572536
2012-05-07,unweighted,4721,0,,,,,,,
2012-05-07,1_over_t,4721,0,,,,,,,
2012-05-14,log_density,943,4714,3.4325681301765485,3.011410361554147,0.6814413707922427,0.9546532152547834,0.8728154483752779,0.07879560265017518,0.3241402956421993
2012-05-14,unweighted,4714,0,,,,,,,
2012-05-14,1_over_t,4714,0,,,,,,,
2012-05-21,log_density,942,4707,3.4612127100455155,3.0053775818837147,0.6687398958433732,0.9544150518012479,0.8721747221931326,0.07930503360322964,0.3243025574075309
2012-05-21,unweighted,4707,0,,,,,,,
2012-05-21,1_over_t,4707,0,,,,,,,
2012-05-28,log_density,940,4700,3.4493543545827947,2.9998141746850226,0.6828295331385448,0.9548908316638536,0.8716283612833728,0.07891574523745551,0.3243733391351817
2012-05-28,unweighted,4700,0,,,,,,,
2012-05-28,1_over_t,4700,0,,,,,,,
2012-06-04,log_density,939,4693,3.4440491165428284,2.994123070000604,0.6926558740055953,0.9553432390845839,0.8710485500846588,0.07870034877856265,0.32447435161357374
2012-06-04,unweighted,4693,0,,,,,,,
2012-06-04,1_over_t,4693,0,,,,,,,
2012-06-11,log_density,938,4686,3.426520990575341,2.9875019399901133,0.7103779012955158,0.9555833507831024,0.8702666111962882,0.07849818453290042,0.3247604986875341
2012-06-11,unweighted,4686,0,,,,,,,
2012-06-11,1_over_t,4686,0,,,,,,,
2012-06-18,log_density,936,4679,3.412809517022623,2.980308234875988,0.725790309377949,0.955500347881393,0.8693580399109422,0.07842536165254886,0.32515811255157634
2012-06-18,unweighted,4679,0,,,,,,,
2012-06-18,1_over_t,4679,0,,,,,,,
2012-06-25,log_density,935,4672,3.411880045045109,2.972832704655551,0.7329354019329344,0.9565096672910874,0.8683829913981019,0.07799037926726955,0.3256101834795983
2012-06-25,unweighted,4672,0,,,,,,,
2012-06-25,1_over_t,4672,0,,,,,,,
2012-07-02,log_density,933,4665,3.3947151136573837,2.964677047491579,0.7503593824391146,0.955795776023415,0.8672654668736877,0.0781913791245945,0.3261788977973292
2012-07-02,unweighted,4665,0,,,,,,,
2012-07-02,1_over_t,4665,0,,,,,,,
2012-07-09,log_density,932,4658,3.3825611519224026,2.9549297485343944,0.7645921065766927,0.9558539372233508,0.8658546184538916,0.07813582469964053,0.3269716294977456
2012-07-09,unweighted,4658,0,,,,,,,
2012-07-09,1_over_t,4658,0,,,,,,,
2012-07-16,log_density,931,4651,3.3639410381909443,2.946233051326222,0.7829420270213632,0.9553608996877981,0.86460087848161,0.07828586818826522,0.3276418362320622
2012-07-16,unweighted,4651,0,,,,,,,
2012-07-16,1_over_t,4651,0,,,,,,,
2012-07-23,log_density,929,4644,3.341739743029393,2.9372276158770183,0.8032971590753277,0.9548991472651631,0.86327273431971,0.07833965492324889,0.32836554026937526
2012-07-23,unweighted,4644,0,,,,,,,
2012-07-23,1_over_t,4644,0,,,,,,,
2012-07-30,log_density,928,4637,3.329125947535374,2.9284020297028666,0.8177030908070293,0.9549263184583366,0.8619564577414596,0.07832142174043197,0.32907612681789905
2012-07-30,unweighted,4637,0,,,,,,,
2012-07-30,1_over_t,4637,0,,,,,,,
2012-08-06,log_density,926,4630,3.3244242518616716,2.9199310679223918,0.8279247918755459,0.9556714092605948,0.8606852299841787,0.07784680751951668,0.32974847416426684
2012-08-06,unweighted,4630,0,,,,,,,
2012-08-06,1_over_t,4630,0,,,,,,,
2012-08-13,log_density,925,4623,3.311765987003355,2.9111721897967424,0.8424644207395318,0.9562915745751318,0.8593422252234059,0.07745901981827182,0.33047118146882165
2012-08-13,unweighted,4623,0,,,,,,,
2012-08-13,1_over_t,4623,0,,,,,,,
2012-08-20,log_density,924,4616,3.3002657347351487,2.9026173024443787,0.8563004122232769,0.9562974278132497,0.8580164304576356,0.07744709794776869,0.33117737469077135
2012-08-20,unweighted,4616,0,,,,,,,
2012-08-20,1_over_t,4616,0,,,,,,,
2012-08-27,log_density,922,4609,3.2928874010129903,2.894536293737373,0.8674224644694917,0.9565267988744611,0.856760948571825,0.07723426564462754,0.33182711489369937
2012-08-27,unweighted,4609,0,,,,,,,
2012-08-27,1_over_t,4609,0,,,,,,,
2012-09-03,log_density,921,4602,3.2789777074997346,2.8871457952434305,0.8829184355357,0.9562792421636935,0.8556251567682245,0.07744081518248853,0.33238135521266426
2012-09-03,unweighted,4602,0,,,,,,,
2012-09-03,1_over_t,4602,0,,,,,,,
2012-09-10,log_density,919,4595,3.267718028459001,2.8794260258053486,0.8962552579288001,0.9565830815933047,0.854406482209394,0.07716286645380417,0.3329969100321462
2012-09-10,unweighted,4595,0,,,,,,,
2012-09-10,1_over_t,4595,0,,,,,,,
2012-09-17,log_density,918,4588,3.2699980716627337,2.871836437546297,0.901848418819597,0.9563792466555144,0.8531962202626328,0.07735605548886229,0.3336034806482794
2012-09-17,unweighted,4588,0,,,,,,,
2012-09-17,1_over_t,4588,0,,,,,,,
2012-09-24,log_density,917,4581,3.2750362900510197,2.8640523331323933,0.9051101853062278,0.9569657813740153,0.8519290947314376,0.07726698541374472,0.33425014459744945
2012-09-24,unweighted,4581,0,,,,,,,
2012-09-24,1_over_t,4581,0,,,,,,,
2012-10-01,log_density,915,4574,3.263921818496172,2.8562193370897013,0.918420245725379,0.9579816055051519,0.8506333667896455,0.07660343935969313,0.3349153604473135
2012-10-01,unweighted,4574,0,,,,,,,
2012-10-01,1_over_t,4574,0,,,,,,,
2012-10-08,log_density,914,4567,3.2526192777669536,2.8479657159647993,0.9317633225679813,0.9579247601640106,0.8492346901452529,0.07664455363574303,0.3356522360209108
2012-10-08,unweighted,4567,0,,,,,,,
2012-10-08,1_over_t,4567,0,,,,,,,
2012-10-15,log_density,912,4560,3.248117755571201,2.8399965506622116,0.9409127604492227,0.9590774201114234,0.8478713399539136,0.07585955633952482,0.33636121741473723
2012-10-15,unweighted,4560,0,,,,,,,
2012-10-15,1_over_t,4560,0,,,,,,,
2012-10-22,log_density,911,4553,3.2391642964738736,2.833232593105093,0.9528676279605293,0.959505282893927,0.8467441097295497,0.07558098672430717,0.3368926315938499
2012-10-22,unweighted,4553,0,,,,,,,
2012-10-22,1_over_t,4553,0,,,,,,,
2012-10-29,log_density,910,4546,3.228103737349514,2.8275331160370807,0.9660360407133197,0.9599836590638899,0.8458422268790062,0.07527185952986393,0.3372495278487771
2012-10-29,unweighted,4546,0,,,,,,,
2012-10-29,1_over_t,4546,0,,,,,,,
2012-11-05,log_density,908,4539,3.2258555116503658,2.822369036494251,0.9736288260335186,0.961058305755676,0.8450571962635808,0.07450417169459156,0.3375129966284888
2012-11-05,unweighted,4539,0,,,,,,,
2012-11-05,1_over_t,4539,0,,,,,,,
2012-11-12,log_density,907,4532,3.243372845910116,2.819829689901381,0.9703459306180022,0.9635683812260138,0.8449593283475223,0.07299167623865878,0.3372017947617399
2012-11-12,unweighted,4532,0,,,,,,,
2012-11-12,1_over_t,4532,0,,,,,,,
2012-11-19,log_density,905,4525,3.2419121797825454,2.819917668881197,0.9787408012749097,0.9647380166529415,0.8456614666850784,0.07200405887631023,0.33617472066833104
2012-11-19,unweighted,4525,0,,,,,,,
2012-11-19,1_over_t,4525,0,,,,,,,
2012-11-26,log_density,904,4518,3.2323890841308582,2.823034314309301,0.9912638158665033,0.9651966028764248,0.8474110028129189,0.07164480051623619,0.3341547622049639
2012-11-26,unweighted,4518,0,,,,,,,
2012-11-26,1_over_t,4518,0,,,,,,,
2012-12-03,log_density,903,4511,3.2266959735420073,2.8284709656371283,1.0005954471338043,0.9664893959989391,0.8500541425164592,0.07058758372420997,0.3312374458815079
2012-12-03,unweighted,4511,0,,,,,,,
2012-12-03,1_over_t,4511,0,,,,,,,
2012-12-10,log_density,901,4504,3.222262589320394,2.8331115582101725,1.0102762063708326,0.9672370340046886,0.852403175222797,0.06999066818488614,0.3285865862248046
2012-12-10,unweighted,4504,0,,,,,,,
2012-12-10,1_over_t,4504,0,,,,,,,
2012-12-17,log_density,900,4497,3.2164078969353795,2.8372704593726943,1.0192469194315734,0.968880169412895,0.8545763170379698,0.0690943072868712,0.32609118940354803
2012-12-17,unweighted,4497,0,,,,,,,
2012-12-17,1_over_t,4497,0,,,,,,,
2012-12-24,log_density,898,4490,3.218287318721707,2.839490135115312,1.0246761906121051,0.9715824013821901,0.8560518468457247,0.06723182639375128,0.32427626593571723
2012-12-24,unweighted,4490,0,,,,,,,
2012-12-24,1_over_t,4490,0,,,,,,,
2012-12-31,log_density,897,4483,3.210236815162844,2.8426191803397036,1.0361090269237252,0.9719287118022415,0.8578613074943249,0.0670049474942204,0.32211672410714454
2012-12-31,unweighted,4483,0,,,,,,,
2012-12-31,1_over_t,4483,0,,,,,,,
2013-01-07,log_density,896,4476,3.190820740091631,2.8467442815913104,1.0540311346300086,0.9725776471676594,0.8600526840187817,0.06675130941171742,0.31955084177353593
2013-01-07,unweighted,4476,0,,,,,,,
2013-01-07,1_over_t,4476,0,,,,,,,
2013-01-14,log_density,894,4469,3.1710194690214877,2.851015611276707,1.0723304551805342,0.9734876444845217,0.862310988323741,0.06635296044299736,0.31689354203505005
2013-01-14,unweighted,4469,0,,,,,,,
2013-01-14,1_over_t,4469,0,,,,,,,
2013-01-21,log_density,893,4462,3.1500338720714893,2.855190758142686,1.0911091795703598,0.9752280406758922,0.8645464132976722,0.06558423733032341,0.3142362520092516
2013-01-21,unweighted,4462,0,,,,,,,
2013-01-21,1_over_t,4462,0,,,,,,,
2013-01-28,log_density,891,4455,3.1363133072693685,2.859239628387037,1.1059506571012854,0.975656068063953,0.8667482252980168,0.06544256606870914,0.31159046791044864
2013-01-28,unweighted,4455,0,,,,,,,
2013-01-28,1_over_t,4455,0,,,,,,,
2013-02-04,log_density,890,4448,3.1272868705264614,2.86332148578919,1.1175738984690327,0.976044084625756,0.8689761631163541,0.0654607931812327,0.30889297841430785
2013-02-04,unweighted,4448,0,,,,,,,
2013-02-04,1_over_t,4448,0,,,,,,,
2013-02-11,log_density,889,4441,3.122706871734394,2.866679761035862,1.1266420532206105,0.9781680064685712,0.8709536087407446,0.0642311866268765,0.3064389675739167
2013-02-11,unweighted,4441,0,,,,,,,
2013-02-11,1_over_t,4441,0,,,,,,,
2013-02-18,log_density,887,4434,3.1191270110704394,2.8691416972727857,1.134971694259871,0.9822485502342189,0.8726246575496797,0.06125153957615251,0.30429344495217714
2013-02-18,unweighted,4434,0,,,,,,,
2013-02-18,1_over_t,4434,0,,,,,,,
2013-02-25,log_density,886,4427,3.1127047479645924,2.8708259621179817,1.144549685302799,0.9830481448791029,0.8740433185513299,0.06070365294577028,0.3024018847676527
2013-02-25,unweighted,4427,0,,,,,,,
2013-02-25,1_over_t,4427,0,,,,,,,
2013-03-04,log_density,884,4420,3.1078141095289595,2.872770152088123,1.153085344037187,0.9841168363051052,0.8755600266710448,0.05975193209334317,0.30039506452662446
2013-03-04,unweighted,4420,0,,,,,,,
2013-03-04,1_over_t,4420,0,,,,,,,
2013-03-11,log_density,883,4413,3.0984661793614308,2.875266529580651,1.1658425523829905,0.9855046656715555,0.8772776422303222,0.058531647437143855,0.29815859741063705
2013-03-11,unweighted,4413,0,,,,,,,
2013-03-11,1_over_t,4413,0,,,,,,,
2013-03-18,log_density,882,4406,3.097318926125098,2.877685285710343,1.1717426664989787,0.9868593192206011,0.878981095554235,0.05740268302617582,0.29592156422581595
2013-03-18,unweighted,4406,0,,,,,,,
2013-03-18,1_over_t,4406,0,,,,,,,
2013-03-25,log_density,880,4399,3.0995592647754577,2.8795168460119145,1.1758748691762833,0.9883435984637772,0.8804977906747113,0.05582038241407044,0.2938732561960159
2013-03-25,unweighted,4399,0,,,,,,,
2013-03-25,1_over_t,4399,0,,,,,,,
2013-04-01,log_density,879,4392,3.089783790416675,2.8803536847840623,1.1884505185936263,0.9888042149379489,0.8817020625082054,0.055062876602217314,0.2921526213183235
